Eaton Vance Short Diversified Income Fund,organization
Eaton Vance Tax Advantaged Dividend Income Fund,organization
Eaton Vance Tax-Advantage Global Dividend Opp,organization
Eaton Vance Tax-Advantaged Bond,organization
Eaton Vance Tax-Advantaged Global Dividend Income Fund,organization
Eaton Vance Tax-Managed Buy-Write Income Fund,organization
Eaton Vance Tax-Managed Diversified Equity Income Fund,organization
Eaton Vance Tax-Managed Global Diversified Equity Income Fund,organization
ECA Marcellus Trust I,organization
Eclipse Resources Corporation,organization
Ecolab Inc.,organization
Ecopetrol S.A.,organization
Edison International,organization
Education Realty Trust Inc.,organization
Edwards Lifesciences Corporation,organization
eHi Car Services Limited,organization
El Paso Corporation,organization
El Paso Electric Company,organization
Eldorado Gold Corporation,organization
"Elevate Credit, Inc.",organization
Eli Lilly and Company,organization
"Ellie Mae, Inc.",organization
Ellington Financial LLC,organization
Ellington Residential Mortgage REIT,organization
Embotelladora Andina S.A.,organization
Embotelladora Andina S.A.,organization
Embraer-Empresa Brasileira de Aeronautica,organization
"EMCOR Group, Inc.",organization
"Emerald Expositions Events, Inc.",organization
Emerge Energy Services LP,organization
"Emergent Biosolutions, Inc.",organization
Emerson Electric Company,organization
"Empire State Realty Trust, Inc.",organization
Employers Holdings Inc,organization
Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),organization
"Enable Midstream Partners, LP",organization
Enbridge Energy Management LLC,organization
"Enbridge Energy, L.P.",organization
Enbridge Inc,organization
Encana Corporation,organization
Endeavour Silver Corporation,organization
Enduro Royalty Trust,organization
Enel Americas S.A.,organization
Enel Chile S.A.,organization
Enel Generacion Chile S.A.,organization
Energen Corporation,organization
"Energizer Holdings, Inc.",organization
"Energizer Holdings, Inc.",organization
"Energy Transfer Equity, L.P.",organization
"Energy Transfer Partners, L.P.",organization
Enerplus Corporation,organization
Enersys,organization
"Engility Holdings, Inc.",organization
ENI S.p.A.,organization
"EnLink Midstream Partners, LP",organization
"EnLink Midstream, LLC",organization
"Ennis, Inc.",organization
"Enova International, Inc.",organization
EnPro Industries,organization
ENSCO plc,organization
Entercom Communications Corporation,organization
"Entergy Arkansas, Inc.",organization
"Entergy Arkansas, Inc.",organization
"Entergy Arkansas, Inc.",organization
Entergy Corporation,organization
"Entergy Louisiana, Inc.",organization
"Entergy Louisiana, Inc.",organization
"Entergy Louisiana, Inc.",organization
"Entergy Mississippi, Inc.",organization
"Entergy New Orleans, LLC",organization
"Entergy New Orleans, LLC",organization
Entergy Texas Inc,organization
Enterprise Products Partners L.P.,organization
Entravision Communications Corporation,organization
"Envestnet, Inc",organization
Envision Healthcare Corporation,organization
"Enviva Partners, LP",organization
"Enzo Biochem, Inc.",organization
"EOG Resources, Inc.",organization
EP Energy Corporation,organization
"EPAM Systems, Inc.",organization
EPR Properties,organization
EPR Properties,organization
EPR Properties,organization
EPR Properties,organization
EQT Corporation,organization
"EQT GP Holdings, LP",organization
"EQT Midstream Partners, LP",organization
"Equifax, Inc.",organization
Equity Commonwealth,organization
Equity Commonwealth,organization
Equity Commonwealth,organization
"Equity Lifestyle Properties, Inc.",organization
Equity Residential,organization
"Equus Total Return, Inc.",organization
"Era Group, Inc.",organization
Eros International PLC,organization
ESCO Technologies Inc.,organization
Essent Group Ltd.,organization
"Essex Property Trust, Inc.",organization
"Estee Lauder Companies, Inc. (The)",organization
Esterline Technologies Corporation,organization
Ethan Allen Interiors Inc.,organization
Euronav NV,organization
"European Equity Fund, Inc. (The)",organization
Evercore Inc.,organization
"Everest Re Group, Ltd.",organization
Everi Holdings Inc.,organization
Eversource Energy,organization
"Evertec, Inc.",organization
"Evolent Health, Inc",organization
Evoqua Water Technologies Corp.,organization
Exelon Corporation,organization
"Express, Inc.",organization
"Extended Stay America, Inc.",organization
Exterran Corporation,organization
Extra Space Storage Inc,organization
Exxon Mobil Corporation,organization
F.N.B. Corporation,organization
F.N.B. Corporation,organization
Fabrinet,organization
FactSet Research Systems Inc.,organization
Fair Isaac Corporation,organization
Fairmount Santrol Holdings Inc.,organization
Fang Holdings Limited,organization
Farmland Partners Inc.,organization
Farmland Partners Inc.,organization
FB Financial Corporation,organization
"FBL Financial Group, Inc.",organization
"FCB Financial Holdings, Inc.",organization
Federal Agricultural Mortgage Corporation,organization
Federal Agricultural Mortgage Corporation,organization
Federal Agricultural Mortgage Corporation,organization
Federal Agricultural Mortgage Corporation,organization
Federal Agricultural Mortgage Corporation,organization
Federal Realty Investment Trust,organization
Federal Realty Investment Trust,organization
Federal Signal Corporation,organization
"Federated Investors, Inc.",organization
Federated Premier Municipal Income Fund,organization
FedEx Corporation,organization
Ferrari N.V.,organization
"Ferrellgas Partners, L.P.",organization
Ferro Corporation,organization
FGL Holdings,organization
FGL Holdings,organization
Fiat Chrysler Automobiles N.V.,organization
Fibria Celulose S.A.,organization
"Fidelity National Financial, Inc.",organization
"Fidelity National Information Services, Inc.",organization
Fiduciary/Claymore MLP Opportunity Fund,organization
First Acceptance Corporation,organization
First American Corporation (The),organization
First BanCorp.,organization
"First Cash, Inc.",organization
First Commonwealth Financial Corporation,organization
First Data Corporation,organization
First Horizon National Corporation,organization
First Horizon National Corporation,organization
"First Industrial Realty Trust, Inc.",organization
First Majestic Silver Corp.,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
FIRST REPUBLIC BANK,organization
First Trust,organization
First Trust,organization
First Trust Dynamic Europe Equity Income Fund,organization
First Trust Energy Infrastructure Fund,organization
First Trust High Income Long Short Fund,organization
First Trust Intermediate Duration Preferred & Income Fund,organization
First Trust MLP and Energy Income Fund,organization
First Trust New Opportunities MLP & Energy Fund,organization
First Trust Senior Floating Rate 2022 Target Term Fund,organization
First Trust Senior Floating Rate Income Fund II,organization
First Trust Specialty Finance and Financial Opportunities Fund,organization
First Trust Strategic High Income Fund II,organization
First Trust/Aberdeen Emerging Opportunity Fund,organization
First Trust/Aberdeen Global Opportunity Income Fund,organization
FirstEnergy Corporation,organization
"Fitbit, Inc.",organization
Five Oaks Investment Corp.,organization
Five Oaks Investment Corp.,organization
"Five Point Holdings, LLC",organization
"Flagstar Bancorp, Inc.",organization
Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,organization
Flaherty & Crumrine Preferred Income Fund Incorporated,organization
Flaherty & Crumrine Preferred Income Opportunity Fund Inc,organization
Flaherty & Crumrine Preferred Securities Income Fund Inc,organization
Flaherty & Crumrine Total Return Fund Inc,organization
"FleetCor Technologies, Inc.",organization
"Floor & Decor Holdings, Inc.",organization
"Flotek Industries, Inc.",organization
"Flowers Foods, Inc.",organization
Flowserve Corporation,organization
Fluor Corporation,organization
Fly Leasing Limited,organization
FMC Corporation,organization
Fomento Economico Mexicano S.A.B. de C.V.,organization
"Foot Locker, Inc.",organization
Ford Motor Company,organization
Foresight Energy LP,organization
"Forest City Realty Trust, Inc.",organization
Forestar Group Inc,organization
Fortis Inc.,organization
Fortive Corporation,organization
Fortress Investment Group LLC,organization
Fortress Transportation and Infrastructure Investors LLC,organization
Fortuna Silver Mines Inc.,organization
"Fortune Brands Home & Security, Inc.",organization
"Forum Energy Technologies, Inc.",organization
"Foundation Building Materials, Inc.",organization
"Four Corners Property Trust, Inc.",organization
Four Seasons Education (Cayman) Inc.,organization
Franco-Nevada Corporation,organization
Franklin Covey Company,organization
"Franklin Financial Network, Inc.",organization
"Franklin Resources, Inc.",organization
Franklin Universal Trust,organization
Frank&#39;s International N.V.,organization
"Freeport-McMoran, Inc.",organization
Fresenius Medical Care Corporation,organization
"Fresh Del Monte Produce, Inc.",organization
Frontline Ltd.,organization
FS Investment Corporation,organization
"FTI Consulting, Inc.",organization
FutureFuel Corp.,organization
"Gabelli Convertible and Income Securities Fund, Inc. (The)",organization
"Gabelli Convertible and Income Securities Fund, Inc. (The)",organization
Gabelli Dividend,organization
Gabelli Dividend,organization
Gabelli Dividend,organization
Gabelli Dividend,organization
"Gabelli Equity Trust, Inc. (The)",organization
"Gabelli Equity Trust, Inc. (The)",organization
"Gabelli Equity Trust, Inc. (The)",organization
"Gabelli Equity Trust, Inc. (The)",organization
"Gabelli Equity Trust, Inc. (The)",organization
Gabelli Global Small and Mid Cap Value Trust (The),organization
Gabelli Global Small and Mid Cap Value Trust (The),organization
Gabelli Multi-Media Trust Inc. (The),organization
Gabelli Multi-Media Trust Inc. (The),organization
Gabelli Multi-Media Trust Inc. (The),organization
Gabelli Utility Trust (The),organization
Gabelli Utility Trust (The),organization
Gabelli Utility Trust (The),organization
Gafisa SA,organization
"GAIN Capital Holdings, Inc.",organization
"Gamco Investors, Inc.",organization
"GAMCO Natural Resources, Gold & Income Tust ",organization
"GAMCO Natural Resources, Gold & Income Tust ",organization
Gamestop Corporation,organization
"Gap, Inc. (The)",organization
"Gardner Denver Holdings, Inc.",organization
"Gartner, Inc.",organization
GasLog LP.,organization
GasLog LP.,organization
GasLog Partners LP,organization
GasLog Partners LP,organization
GATX Corporation,organization
GATX Corporation,organization
Gazit-Globe Ltd.,organization
GCP Applied Technologies Inc.,organization
Genco Shipping & Trading Limited ,organization
"Gener8 Maritime, Inc.",organization
Generac Holdlings Inc.,organization
"General American Investors, Inc.",organization
"General American Investors, Inc.",organization
General Cable Corporation,organization
General Dynamics Corporation,organization
General Electric Capital Corporation,organization
General Electric Capital Corporation,organization
General Electric Company,organization
General Electric Company,organization
"General Mills, Inc.",organization
General Motors Company,organization
General Motors Company,organization
Genesco Inc.,organization
"Genesee & Wyoming, Inc.",organization
"Genesis Energy, L.P.",organization
"Genesis Healthcare, Inc.",organization
Genie Energy Ltd.,organization
Genie Energy Ltd.,organization
Genpact Limited,organization
Genuine Parts Company,organization
Genworth Financial Inc,organization
Geo Group Inc (The),organization
Geopark Ltd,organization
Georgia Power Company,organization
Gerdau S.A.,organization
Getty Realty Corporation,organization
GGP Inc.,organization
GGP Inc.,organization
"GigCapital, Inc.",organization
"Gildan Activewear, Inc.",organization
Glatfelter,organization
Glaukos Corporation,organization
GlaxoSmithKline PLC,organization
"Global Brass and Copper Holdings, Inc.",organization
Global Medical REIT Inc.,organization
Global Medical REIT Inc.,organization
"Global Net Lease, Inc.",organization
"Global Net Lease, Inc.",organization
Global Partners LP,organization
Global Payments Inc.,organization
"Global Ship Lease, Inc.",organization
"Global Ship Lease, Inc.",organization
Globant S.A.,organization
"Globus Medical, Inc.",organization
GMS Inc.,organization
"GNC Holdings, Inc.",organization
GoDaddy Inc.,organization
Gol Linhas Aereas Inteligentes S.A.,organization
Gold Fields Limited,organization
Goldcorp Inc.,organization
"Goldman Sachs BDC, Inc.",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
"Goldman Sachs Group, Inc. (The)",organization
Goldman Sachs MLP Energy Renaissance Fund,organization
Goldman Sachs MLP Income Opportunities Fund,organization
Gorman-Rupp Company (The),organization
GP Strategies Corporation,organization
Graco Inc.,organization
Graham Corporation,organization
Graham Holdings Company,organization
Gramercy Property Trust,organization
Gramercy Property Trust Inc.,organization
Grana y Montero S.A.A.,organization
Granite Construction Incorporated,organization
Granite Point Mortgage Trust Inc.,organization
Granite Real Estate Inc.,organization
Graphic Packaging Holding Company,organization
"Gray Television, Inc.",organization
"Gray Television, Inc.",organization
Great Ajax Corp.,organization
Great Ajax Corp.,organization
Great Plains Energy Inc,organization
"Great Western Bancorp, Inc.",organization
Green Dot Corporation,organization
"Greenbrier Companies, Inc. (The)",organization
"Greenhill & Co., Inc.",organization
Greif Bros. Corporation,organization
Greif Bros. Corporation,organization
Griffon Corporation,organization
"Group 1 Automotive, Inc.",organization
GrubHub Inc.,organization
"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",organization
"Grupo Aeroportuario del Sureste, S.A. de C.V.",organization
Grupo Aval Acciones y Valores S.A.,organization
Grupo Financiero Santander Mexico S.A. B. de C.V.,organization
Grupo Supervielle S.A.,organization
Grupo Televisa S.A.,organization
"GTT Communications, Inc.",organization
Guangshen Railway Company Limited,organization
"Guess?, Inc.",organization
Guggenheim Credit Allocation Fund,organization
Guggenheim Enhanced Equity Income Fund,organization
Guggenheim Strategic Opportunities Fund,organization
Guggenheim Taxable Municipal Managed Duration Trst,organization
"Guidewire Software, Inc.",organization
"H&R Block, Inc.",organization
H. B. Fuller Company,organization
Haemonetics Corporation,organization
Halcon Resources Corporation,organization
Halcon Resources Corporation,organization
Halliburton Company,organization
"Halyard Health, Inc.",organization
Hamilton Beach Brands Holding Company,organization
Hanesbrands Inc.,organization
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",organization
"Harley-Davidson, Inc.",organization
Harmony Gold Mining Company Limited,organization
Harris Corporation,organization
Harsco Corporation,organization
"Harte-Hanks, Inc.",organization
"Hartford Financial Services Group, Inc. (The)",organization
"Hartford Financial Services Group, Inc. (The)",organization
"Hartford Financial Services Group, Inc. (The)",organization
"Haverty Furniture Companies, Inc.",organization
"Haverty Furniture Companies, Inc.",organization
"Hawaiian Electric Industries, Inc.",organization
"Hawaiian Electric Industries, Inc.",organization
"HC2 Holdings, Inc.",organization
"HCA Healthcare, Inc.",organization
"HCI Group, Inc.",organization
"HCP, Inc.",organization
HDFC Bank Limited,organization
Healthcare Realty Trust Incorporated,organization
"Healthcare Trust of America, Inc.",organization
HealthSouth Corporation,organization
Hecla Mining Company,organization
Hecla Mining Company,organization
Heico Corporation,organization
Heico Corporation,organization
"Helix Energy Solutions Group, Inc.",organization
"Helmerich & Payne, Inc.",organization
Herbalife LTD.,organization
Herc Holdings Inc.,organization
"Hercules Capital, Inc.",organization
"Hercules Capital, Inc.",organization
"Heritage Insurance Holdings, Inc.",organization
Hersha Hospitality Trust,organization
Hersha Hospitality Trust,organization
Hersha Hospitality Trust,organization
Hersha Hospitality Trust,organization
Hershey Company (The),organization
"Hertz Global Holdings, Inc",organization
Hess Corporation,organization
Hess Corporation,organization
Hess Midstream Partners LP,organization
Hewlett Packard Enterprise Company,organization
Hexcel Corporation,organization
"HFF, Inc.",organization
Hi-Crush Partners LP,organization
Highland Floating Rate Opportunities Fund,organization
"Highwoods Properties, Inc.",organization
"Hill International, Inc.",organization
Hillenbrand Inc,organization
Hill-Rom Holdings Inc,organization
Hilltop Holdings Inc.,organization
Hilton Grand Vacations Inc.,organization
Hilton Worldwide Holdings Inc.,organization
HNI Corporation,organization
Hoegh LNG Partners LP,organization
Hoegh LNG Partners LP,organization
"Holly Energy Partners, L.P.",organization
HollyFrontier Corporation,organization
"Home Depot, Inc. (The)",organization
"Honda Motor Company, Ltd.",organization
Honeywell International Inc.,organization
Horace Mann Educators Corporation,organization
Horizon Global Corporation,organization
Horizon Technology Finance Corporation,organization
Hormel Foods Corporation,organization
Hornbeck Offshore Services,organization
"Host Hotels & Resorts, Inc.",organization
"Houlihan Lokey, Inc.",organization
Hovnanian Enterprises Inc,organization
Howard Hughes Corporation (The),organization
HP Inc.,organization
"HRG Group, Inc.",organization
HSBC Holdings plc,organization
HSBC Holdings plc,organization
HSBC Holdings plc,organization
HSBC Holdings plc,organization
"Huaneng Power International, Inc.",organization
Hubbell Inc,organization
"HubSpot, Inc.",organization
Hudbay Minerals Inc.,organization
Hudbay Minerals Inc.,organization
"Hudson Pacific Properties, Inc.",organization
Hugoton Royalty Trust,organization
Humana Inc.,organization
"Huntington Ingalls Industries, Inc.",organization
Huntsman Corporation,organization
Hyatt Hotels Corporation,organization
"Hyster-Yale Materials Handling, Inc.",organization
Iamgold Corporation,organization
ICICI Bank Limited,organization
"IDACORP, Inc.",organization
IDEX Corporation,organization
IDT Corporation,organization
Illinois Tool Works Inc.,organization
Imax Corporation,organization
"Independence Contract Drilling, Inc.",organization
Independence Holding Company,organization
"Independence Realty Trust, Inc.",organization
"India Fund, Inc. (The)",organization
"Industrias Bachoco, S.A. de C.V.",organization
Infosys Limited,organization
"InfraREIT, Inc.",organization
"ING Group, N.V.",organization
"ING Group, N.V.",organization
"ING Group, N.V.",organization
Ingersoll-Rand plc (Ireland),organization
Ingevity Corporation,organization
Ingredion Incorporated,organization
"Innovative Industrial Properties, Inc.",organization
"Innovative Industrial Properties, Inc.",organization
Inphi Corporation,organization
Insight Select Income Fund,organization
"Insperity, Inc.",organization
"Installed Building Products, Inc.",organization
"Instructure, Inc.",organization
Integer Holdings Corporation,organization
Intelsat S.A.,organization
Intercontinental Exchange Inc.,organization
Intercontinental Hotels Group,organization
"Internationa Flavors & Fragrances, Inc.",organization
International Business Machines Corporation,organization
International Game Technology,organization
International Paper Company,organization
"International Seaways, Inc.",organization
"Interpublic Group of Companies, Inc. (The)",organization
Interstate Power and Light Company,organization
InterXion Holding N.V.,organization
"Intrepid Potash, Inc",organization
Intrexon Corporation,organization
Invacare Corporation,organization
Invesco Bond Fund,organization
Invesco California Value Municipal Income Trust,organization
Invesco Credit Opportunities Fund,organization
Invesco High Income 2023 Target Term Fund,organization
Invesco High Income 2024 Target Term Fund,organization
Invesco High Income Trust II,organization
INVESCO MORTGAGE CAPITAL INC,organization
INVESCO MORTGAGE CAPITAL INC,organization
INVESCO MORTGAGE CAPITAL INC,organization
Invesco Mortgage Capital Inc.,organization
Invesco Municipal Income Opportunities Trust,organization
Invesco Municipal Opportunity Trust,organization
Invesco Municipal Trust,organization
Invesco Pennsylvania Value Municipal Income Trust,organization
Invesco Plc,organization
Invesco Quality Municipal Income Trust,organization
Invesco Senior Income Trust,organization
Invesco Trust  for Investment Grade New York Municipal,organization
Invesco Trust for Investment Grade Municipals,organization
Invesco Value Municipal Income Trust,organization
"Investment Technology Group, Inc.",organization
Investors Real Estate Trust,organization
Investors Real Estate Trust,organization
Invitae Corporation,organization
Invitation Homes Inc.,organization
Ion Geophysical Corporation,organization
"IQVIA Holdings, Inc.",organization
Iron Mountain Incorporated,organization
IRSA Inversiones Y Representaciones S.A.,organization
Israel Chemicals Shs,organization
iStar Financial Inc.,organization
iStar Financial Inc.,organization
iStar Financial Inc.,organization
iStar Financial Inc.,organization
Ita? CorpBanca,organization
Itau Unibanco Banco Holding SA,organization
ITT Inc.,organization
Ivy High Income Opportunities Fund,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
J P Morgan Chase & Co,organization
"J. Alexander&#39;s Holdings, Inc.",organization
"J. Jill, Inc.",organization
"J.C. Penney Company, Inc. Holding Company",organization
J.M. Smucker Company (The),organization
Jabil Inc.,organization
Jacobs Engineering Group Inc.,organization
Jagged Peak Energy Inc.,organization
James Hardie Industries plc.,organization
Janus Henderson Group plc,organization
Japan Smaller Capitalization Fund Inc,organization
JBG SMITH Properties,organization
"JELD-WEN Holding, Inc.",organization
"Jernigan Capital, Inc.",organization
Jianpu Technology Inc.,organization
JinkoSolar Holding Company Limited,organization
JMP Group LLC,organization
JMP Group LLC,organization
JMP Group LLC,organization
JMP Group LLC,organization
John Bean Technologies Corporation,organization
John Hancock Financial Opportunities Fund,organization
John Hancock Hedged Equity & Income Fund,organization
John Hancock Income Securities Trust,organization
John Hancock Investors Trust,organization
John Hancock Pfd Income Fund II,organization
John Hancock Preferred Income Fund,organization
John Hancock Preferred Income Fund III,organization
John Hancock Premium Dividend Fund,organization
John Hancock Tax Advantaged Dividend Income Fund,organization
John Hancock Tax-Advantaged Global Shareholder Yield Fund,organization
"John Wiley & Sons, Inc.",organization
"John Wiley & Sons, Inc.",organization
Johnson & Johnson,organization
Johnson Controls International plc,organization
"Jones Energy, Inc.",organization
Jones Lang LaSalle Incorporated,organization
Jumei International Holding Limited,organization
"Juniper Networks, Inc.",organization
Jupai Holdings Limited,organization
"Just Energy Group, Inc.",organization
"Just Energy Group, Inc.",organization
K12 Inc,organization
Kadant Inc,organization
"Kadmon Holdings, Inc.",organization
Kaman Corporation,organization
Kansas City Southern,organization
Kansas City Southern,organization
KapStone Paper and Packaging Corporation,organization
"KAR Auction Services, Inc",organization
Kayne Anderson Energy Development Company,organization
"Kayne Anderson Energy Total Return Fund, Inc.",organization
"Kayne Anderson Midstream Energy Fund, Inc",organization
Kayne Anderson MLP Investment Company,organization
Kayne Anderson MLP Investment Company,organization
KB Financial Group Inc,organization
KB Home,organization
"KBR, Inc.",organization
"KCAP Financial, Inc.",organization
"Keane Group, Inc.",organization
Kellogg Company,organization
Kemet Corporation,organization
Kemper Corporation,organization
Kemper Corporation,organization
Kennametal Inc.,organization
Kennedy-Wilson Holdings Inc.,organization
Kenon Holdings Ltd.,organization
"Key Energy Services, Inc.",organization
KeyCorp,organization
KeyCorp,organization
Keysight Technologies Inc.,organization
Kilroy Realty Corporation,organization
Kimbell Royalty Partners,organization
Kimberly-Clark Corporation,organization
Kimco Realty Corporation,organization
Kimco Realty Corporation,organization
Kimco Realty Corporation,organization
Kimco Realty Corporation,organization
Kimco Realty Corporation,organization
Kimco Realty Corporation,organization
"Kinder Morgan, Inc.",organization
"Kinder Morgan, Inc.",organization
"Kindred Healthcare, Inc.",organization
"Kingsway Financial Services, Inc.",organization
Kinross Gold Corporation,organization
Kirby Corporation,organization
Kirkland Lake Gold Ltd.,organization
Kite Realty Group Trust,organization
KKR & Co. L.P.,organization
KKR & Co. L.P.,organization
KKR & Co. L.P.,organization
KKR Financial Holdings LLC,organization
KKR Income Opportunities Fund,organization
KKR Real Estate Finance Trust Inc.,organization
"KMG Chemicals, Inc.",organization
"Knight Transportation, Inc.",organization
"Knoll, Inc.",organization
KNOT Offshore Partners LP,organization
Knowles Corporation,organization
Kohl&#39;s Corporation,organization
Koninklijke Philips N.V.,organization
Koppers Holdings Inc.,organization
Korea Electric Power Corporation,organization
"Korea Fund, Inc. (The)",organization
Korn/Ferry International,organization
Kosmos Energy Ltd.,organization
Kraton Corporation,organization
Kroger Company (The),organization
Kronos Worldwide Inc,organization
KT Corporation,organization
Kyocera Corporation,organization
"L Brands, Inc.",organization
L.S. Starrett Company (The),organization
"L3 Technologies, Inc.",organization
La Quinta Holdings Inc.,organization
Laboratory Corporation of America Holdings,organization
Ladder Capital Corp,organization
"Lamb Weston Holdings, Inc.",organization
Lannett Co Inc,organization
"Laredo Petroleum, Inc.",organization
Las Vegas Sands Corp.,organization
LaSalle Hotel Properties,organization
LaSalle Hotel Properties,organization
LaSalle Hotel Properties,organization
LATAM Airlines Group S.A.,organization
"Latin American Discovery Fund, Inc. (The)",organization
Lazard Global Total Return and Income Fund,organization
Lazard Ltd.,organization
"Lazard World Dividend & Income Fund, Inc.",organization
La-Z-Boy Incorporated,organization
LCI Industries ,organization
Leaf Group Ltd.,organization
Lear Corporation,organization
"Lee Enterprises, Incorporated",organization
Legacy Acquisition Corp.,organization
Legacy Acquisition Corp.,organization
Legacy Acquisition Corp.,organization
Legg Mason BW Global Income Opportunities Fund Inc.,organization
"Legg Mason, Inc.",organization
"Legg Mason, Inc.",organization
"Legg Mason, Inc.",organization
"Leggett & Platt, Incorporated",organization
Lehman ABS Corporation,organization
Lehman ABS Corporation,organization
Lehman ABS Corporation,organization
Lehman ABS Corporation,organization
"Leidos Holdings, Inc.",organization
Leju Holdings Limited,organization
LendingClub Corporation,organization
Lennar Corporation,organization
Lennar Corporation,organization
"Lennox International, Inc.",organization
Leucadia National Corporation,organization
Lexington Realty Trust,organization
Lexington Realty Trust,organization
"LG Display Co., Ltd.",organization
Liberty All-Star Equity Fund,organization
"Liberty All-Star Growth Fund, Inc.",organization
Liberty Property Trust,organization
"Life Storage, Inc.",organization
"LightInTheBox Holding Co., Ltd.",organization
Lincoln National Corporation,organization
Lincoln National Corporation,organization
Lindsay Corporation,organization
LINE Corporation,organization
Lions Gate Entertainment Corporation,organization
Lions Gate Entertainment Corporation,organization
"Lithia Motors, Inc.",organization
"Live Nation Entertainment, Inc.",organization
Lloyds Banking Group Plc,organization
LMP Capital and Income Fund Inc.,organization
Lockheed Martin Corporation,organization
Loews Corporation,organization
Loma Negra Compania Industrial Argentina Sociedad ,organization
Louisiana-Pacific Corporation,organization
"Lowe&#39;s Companies, Inc.",organization
Lsb Industries Inc.,organization
"LSC Communications, Inc.",organization
"LTC Properties, Inc.",organization
"Luby&#39;s, Inc.",organization
"Lumber Liquidators Holdings, Inc",organization
Luxfer Holdings PLC,organization
"Luxoft Holding, Inc.",organization
"Lydall, Inc.",organization
Lyon William Homes,organization
LyondellBasell Industries NV,organization
M&T Bank Corporation,organization
M&T Bank Corporation,organization
M&T Bank Corporation,organization
M&T Bank Corporation,organization
"M.D.C. Holdings, Inc.",organization
"M/I Homes, Inc.",organization
Macerich Company (The),organization
Mack-Cali Realty Corporation,organization
Macquarie Global Infrastructure Total Return Fund Inc.,organization
Macquarie Infrastructure Corporation ,organization
Macquarie/First Trust Global,organization
Macro Bank Inc.,organization
Macy&#39;s Inc,organization
Madison Covered Call & Equity Strategy Fund,organization
Madison Strategic Sector Premium Fund,organization
Magellan Midstream Partners L.P.,organization
"Magna International, Inc.",organization
MagnaChip Semiconductor Corporation,organization
"Maiden Holdings, Ltd.",organization
"Maiden Holdings, Ltd.",organization
"Maiden Holdings, Ltd.",organization
"Maiden Holdings, Ltd.",organization
"Maiden Holdings, Ltd.",organization
Main Street Capital Corporation,organization
Main Street Capital Corporation,organization
MainStay DefinedTerm Municipal Opportunities Fund,organization
Mallinckrodt plc,organization
Managed Duration Investment Grade Municipal Fund,organization
Manchester United Ltd.,organization
"Manitowoc Company, Inc. (The)",organization
"Manning & Napier, Inc.",organization
ManpowerGroup,organization
Manulife Financial Corp,organization
Marathon Oil Corporation,organization
Marathon Petroleum Corporation,organization
"Marcus & Millichap, Inc.",organization
Marcus Corporation (The),organization
Marin Software Incorporated,organization
Marine Products Corporation,organization
"MarineMax, Inc.",organization
Markel Corporation,organization
Marriot Vacations Worldwide Corporation,organization
"Marsh & McLennan Companies, Inc.",organization
"Martin Marietta Materials, Inc.",organization
Masco Corporation,organization
Masonite International Corporation,organization
"MasTec, Inc.",organization
Mastercard Incorporated,organization
Matador Resources Company,organization
Materion Corporation,organization
"Matson, Inc.",organization
"Maui Land & Pineapple Company, Inc.",organization
Maxar Technologies Ltd.,organization
"Maximus, Inc.",organization
"MaxLinear, Inc",organization
"MBIA, Inc.",organization
"McCormick & Company, Incorporated",organization
"McCormick & Company, Incorporated",organization
"McDermott International, Inc.",organization
McDonald&#39;s Corporation,organization
McEwen Mining Inc.,organization
McKesson Corporation,organization
"MDU Resources Group, Inc.",organization
Mechel PAO,organization
Mechel PAO,organization
"MedEquities Realty Trust, Inc.",organization
"Medical Properties Trust, Inc.",organization
MEDIFAST INC,organization
Medley Capital Corporation,organization
Medley Capital Corporation,organization
Medley Capital Corporation,organization
Medley LLC,organization
Medley LLC,organization
Medley Management Inc.,organization
"Mednax, Inc",organization
Medtronic plc,organization
"Merck & Company, Inc.",organization
Mercury General Corporation,organization
Meredith Corporation,organization
Meritage Corporation,organization
"Meritor, Inc.",organization
"Merrill Lynch & Co., Inc.",organization
"Merrill Lynch & Co., Inc.",organization
"Merrill Lynch Depositor, Inc.",organization
Mesa Royalty Trust,organization
Mesabi Trust,organization
"Methode Electronics, Inc.",organization
"MetLife, Inc.",organization
"MetLife, Inc.",organization
Metropolitan Bank Holding Corp.,organization
"Mettler-Toledo International, Inc.",organization
"Mexico Equity and Income Fund, Inc. (The)",organization
"Mexico Fund, Inc. (The)",organization
"MFA Financial, Inc.",organization
